CustomerID,Region,TransactionsCount,LastVisit,StoreCleanliness,StaffHelpfulness,CheckoutEfficiency
5080,Midwest,5,2023-01-04 12:39:00,Poor,Good,Average
5083,West,3,2023-01-04 12:42:00,Good,Good,Average
5086,South,3,2023-01-04 12:45:00,Poor,Average,Average
5087,West,4,2023-01-04 12:46:00,Average,Average,Average
5089,South,4,2023-01-04 12:48:00,Good,Average,Average
5093,West,4,2023-01-04 12:52:00,Average,Average,Average
5096,Midwest,5,2023-01-04 12:55:00,Good,Poor,Average
5097,West,2,2023-01-04 12:56:00,Average,Good,Good
5098,Midwest,5,2023-01-04 12:57:00,Average,Good,Good
5099,Midwest,4,2023-01-04 12:58:00,Poor,Good,Average
5101,Midwest,5,2023-01-04 13:00:00,Good,Good,Good
5102,South,7,2023-01-04 13:01:00,Good,Good,Good
5103,South,5,2023-01-04 13:02:00,Good,Good,Average
5104,Midwest,2,2023-01-04 13:03:00,Good,Average,Average
5105,Midwest,6,2023-01-04 13:04:00,Average,Good,Average
5107,Midwest,2,2023-01-04 13:06:00,Good,Good,Average
5109,West,4,2023-01-04 13:08:00,Good,Good,Good
5110,West,4,2023-01-04 13:09:00,Average,Good,Good
5111,West,5,2023-01-04 13:10:00,Average,Average,Poor
5112,West,4,2023-01-04 13:11:00,Good,Good,Good
5113,South,6,2023-01-04 13:12:00,Average,Good,Poor
5114,South,4,2023-01-04 13:13:00,Average,Average,Average
5115,Midwest,6,2023-01-04 13:14:00,Poor,Average,Good
5116,South,5,2023-01-04 13:15:00,Good,Good,Good
5117,Midwest,3,2023-01-04 13:16:00,Average,Average,Average
5118,Midwest,3,2023-01-04 13:17:00,Good,Average,Good
5119,West,6,2023-01-04 13:18:00,Good,Average,Good
5120,Midwest,4,2023-01-04 13:19:00,Good,Good,Average
5121,Midwest,5,2023-01-04 13:20:00,Good,Good,Good
5122,West,3,2023-01-04 13:21:00,Good,Good,Average
5124,Midwest,8,2023-01-04 13:23:00,Good,Average,Average
5125,West,1,2023-01-04 13:24:00,Average,Good,Average
5126,South,6,2023-01-04 13:25:00,Average,Good,Good
5127,South,5,2023-01-04 13:26:00,Average,Good,Good
5129,Midwest,6,2023-01-04 13:28:00,Good,Good,Average
5130,West,9,2023-01-04 13:29:00,Average,Average,Average
5131,South,6,2023-01-04 13:30:00,Average,Good,Good
5132,South,7,2023-01-04 13:31:00,Poor,Average,Good
5135,West,4,2023-01-04 13:34:00,Average,Good,Poor
5136,Midwest,7,2023-01-04 13:35:00,Average,Good,Good
5137,South,2,2023-01-04 13:36:00,Average,Average,Average
5139,South,8,2023-01-04 13:38:00,Good,Average,Good
5140,West,1,2023-01-04 13:39:00,Average,Good,Average
5141,South,4,2023-01-04 13:40:00,Good,Poor,Good
5143,South,4,2023-01-04 13:42:00,Average,Poor,Average
5144,West,8,2023-01-04 13:43:00,Good,Good,Good
5145,Midwest,6,2023-01-04 13:44:00,Average,Average,Good
5146,West,9,2023-01-04 13:45:00,Good,Good,Average
5147,South,7,2023-01-04 13:46:00,Average,Average,Average
5148,West,5,2023-01-04 13:47:00,Good,Average,Average
5149,South,4,2023-01-04 13:48:00,Good,Average,Average
5151,Midwest,2,2023-01-04 13:50:00,Average,Average,Average
5153,West,2,2023-01-04 13:52:00,Good,Good,Average
5154,West,4,2023-01-04 13:53:00,Good,Good,Poor
5155,South,9,2023-01-04 13:54:00,Average,Good,Average
5156,Midwest,5,2023-01-04 13:55:00,Average,Good,Good
5158,West,5,2023-01-04 13:57:00,Good,Average,Average
5159,Midwest,6,2023-01-04 13:58:00,Good,Good,Good
5161,South,6,2023-01-04 14:00:00,Average,Average,Average
5163,Midwest,7,2023-01-04 14:02:00,Poor,Good,Average
5164,Midwest,7,2023-01-04 14:03:00,Average,Good,Poor
5166,West,5,2023-01-04 14:05:00,Average,Average,Good
5170,West,4,2023-01-04 14:09:00,Good,Good,Average
5171,Midwest,4,2023-01-04 14:10:00,Good,Average,Good
5172,South,4,2023-01-04 14:11:00,Average,Poor,Good
5175,Midwest,2,2023-01-04 14:14:00,Average,Good,Average
5176,West,4,2023-01-04 14:15:00,Good,Average,Poor
5177,West,7,2023-01-04 14:16:00,Good,Poor,Good
5179,South,5,2023-01-04 14:18:00,Poor,Average,Poor
5180,West,10,2023-01-04 14:19:00,Average,Good,Average
5181,Midwest,9,2023-01-04 14:20:00,Good,Good,Poor
5182,West,6,2023-01-04 14:21:00,Average,Good,Average
5184,West,10,2023-01-04 14:23:00,Average,Average,Good
5185,West,1,2023-01-04 14:24:00,Good,Average,Good
5186,West,11,2023-01-04 14:25:00,Good,Good,Good
5187,South,2,2023-01-04 14:26:00,Good,Average,Good
5188,Midwest,6,2023-01-04 14:27:00,Average,Average,Average
5189,West,5,2023-01-04 14:28:00,Average,Good,Good
5190,Midwest,9,2023-01-04 14:29:00,Good,Average,Good
5191,Midwest,9,2023-01-04 14:30:00,Average,Good,Good
5192,South,7,2023-01-04 14:31:00,Good,Good,Good
5193,West,9,2023-01-04 14:32:00,Average,Average,Good
5194,West,7,2023-01-04 14:33:00,Good,Average,Average
5196,West,2,2023-01-04 14:35:00,Good,Average,Poor
5197,South,3,2023-01-04 14:36:00,Average,Average,Good
5199,Midwest,4,2023-01-04 14:38:00,Average,Good,Poor
5200,Midwest,2,2023-01-04 14:39:00,Average,Good,Average
5201,Midwest,2,2023-01-04 14:40:00,Poor,Average,Average
5202,West,3,2023-01-04 14:41:00,Poor,Average,Good
5203,South,1,2023-01-04 14:42:00,Average,Average,Good
5204,South,4,2023-01-04 14:43:00,Average,Average,Average
5205,West,4,2023-01-04 14:44:00,Good,Poor,Good
5206,Midwest,7,2023-01-04 14:45:00,Poor,Average,Average
5207,West,6,2023-01-04 14:46:00,Good,Poor,Good
5208,Midwest,1,2023-01-04 14:47:00,Average,Poor,Average
5209,West,4,2023-01-04 14:48:00,Average,Poor,Poor
5211,West,5,2023-01-04 14:50:00,Good,Average,Average
5213,Midwest,4,2023-01-04 14:52:00,Poor,Average,Average
5214,West,9,2023-01-04 14:53:00,Poor,Good,Good
5215,Midwest,9,2023-01-04 14:54:00,Good,Average,Average
5216,South,4,2023-01-04 14:55:00,Average,Good,Average
5217,Midwest,7,2023-01-04 14:56:00,Average,Average,Average
5218,South,2,2023-01-04 14:57:00,Good,Good,Average
5221,Midwest,4,2023-01-04 15:00:00,Average,Good,Good
5222,Midwest,1,2023-01-04 15:01:00,Average,Average,Good
5224,Midwest,2,2023-01-04 15:03:00,Average,Good,Good
5225,Midwest,5,2023-01-04 15:04:00,Good,Average,Good
5227,South,3,2023-01-04 15:06:00,Good,Poor,Poor
5228,West,4,2023-01-04 15:07:00,Average,Good,Good
5230,South,6,2023-01-04 15:09:00,Average,Average,Average
5231,South,6,2023-01-04 15:10:00,Good,Good,Average
5232,Midwest,5,2023-01-04 15:11:00,Good,Good,Poor
5233,South,11,2023-01-04 15:12:00,Good,Average,Good
5234,Midwest,4,2023-01-04 15:13:00,Good,Poor,Average
5235,South,2,2023-01-04 15:14:00,Average,Poor,Good
5237,South,2,2023-01-04 15:16:00,Good,Good,Average
5238,South,10,2023-01-04 15:17:00,Average,Good,Average
5240,Midwest,6,2023-01-04 15:19:00,Poor,Average,Average
5241,West,3,2023-01-04 15:20:00,Good,Good,Good
5242,Midwest,5,2023-01-04 15:21:00,Good,Good,Average
5243,South,4,2023-01-04 15:22:00,Average,Good,Average
5244,West,5,2023-01-04 15:23:00,Average,Good,Good
5245,South,5,2023-01-04 15:24:00,Good,Average,Poor
5246,South,6,2023-01-04 15:25:00,Good,Average,Average
5247,West,2,2023-01-04 15:26:00,Average,Good,Average
5248,West,5,2023-01-04 15:27:00,Poor,Good,Poor
5249,Midwest,9,2023-01-04 15:28:00,Good,Good,Average
5250,Midwest,6,2023-01-04 15:29:00,Average,Average,Average
5251,Midwest,5,2023-01-04 15:30:00,Good,Good,Poor
5252,West,4,2023-01-04 15:31:00,Good,Good,Poor
5253,South,5,2023-01-04 15:32:00,Average,Good,Good
5255,West,5,2023-01-04 15:34:00,Average,Good,Average
5256,Midwest,4,2023-01-04 15:35:00,Average,Good,Poor
5258,South,4,2023-01-04 15:37:00,Average,Poor,Average
5259,Midwest,5,2023-01-04 15:38:00,Good,Average,Poor
5260,West,3,2023-01-04 15:39:00,Good,Good,Good
5262,West,3,2023-01-04 15:41:00,Good,Average,Good
5263,South,5,2023-01-04 15:42:00,Average,Average,Good
5265,West,1,2023-01-04 15:44:00,Average,Average,Average
5266,South,1,2023-01-04 15:45:00,Good,Good,Average
5267,Midwest,2,2023-01-04 15:46:00,Good,Average,Good
5268,Midwest,5,2023-01-04 15:47:00,Average,Average,Poor
5269,West,5,2023-01-04 15:48:00,Good,Good,Average
5270,Midwest,0,2023-01-04 15:49:00,Good,Good,Average
5273,Midwest,4,2023-01-04 15:52:00,Good,Average,Poor
5274,West,4,2023-01-04 15:53:00,Poor,Good,Poor
5275,Midwest,1,2023-01-04 15:54:00,Average,Good,Good
5278,Midwest,7,2023-01-04 15:57:00,Average,Good,Good
5279,West,6,2023-01-04 15:58:00,Good,Average,Good
5280,Midwest,6,2023-01-04 15:59:00,Average,Average,Average
5281,West,6,2023-01-04 16:00:00,Poor,Average,Average
5282,Midwest,10,2023-01-04 16:01:00,Good,Good,Average
5284,West,4,2023-01-04 16:03:00,Good,Average,Average
5285,Midwest,3,2023-01-04 16:04:00,Good,Average,Poor
5286,South,5,2023-01-04 16:05:00,Good,Average,Average
5287,West,4,2023-01-04 16:06:00,Good,Good,Good
5290,South,3,2023-01-04 16:09:00,Average,Poor,Average
5291,Midwest,7,2023-01-04 16:10:00,Average,Good,Average
5295,West,5,2023-01-04 16:14:00,Good,Good,Poor
5297,Midwest,3,2023-01-04 16:16:00,Average,Good,Good
5298,South,4,2023-01-04 16:17:00,Good,Good,Poor
5299,Midwest,4,2023-01-04 16:18:00,Good,Good,Good
5301,West,9,2023-01-04 16:20:00,Good,Average,Average
5303,West,7,2023-01-04 16:22:00,Average,Good,Average
5304,West,4,2023-01-04 16:23:00,Average,Good,Good
5305,Midwest,4,2023-01-04 16:24:00,Good,Good,Poor
5306,South,7,2023-01-04 16:25:00,Average,Average,Good
5307,Midwest,3,2023-01-04 16:26:00,Good,Good,Poor
5308,Midwest,8,2023-01-04 16:27:00,Good,Average,Poor
5309,West,7,2023-01-04 16:28:00,Poor,Good,Good
5310,West,4,2023-01-04 16:29:00,Poor,Good,Good
5311,Midwest,4,2023-01-04 16:30:00,Average,Good,Average
5312,South,3,2023-01-04 16:31:00,Good,Good,Good
5313,West,5,2023-01-04 16:32:00,Average,Poor,Good
5314,West,3,2023-01-04 16:33:00,Average,Average,Average
5315,South,7,2023-01-04 16:34:00,Poor,Average,Average
5316,Midwest,5,2023-01-04 16:35:00,Average,Good,Good
5317,Midwest,9,2023-01-04 16:36:00,Good,Average,Good
5318,West,3,2023-01-04 16:37:00,Good,Good,Good
5320,South,6,2023-01-04 16:39:00,Good,Good,Good
5321,Midwest,4,2023-01-04 16:40:00,Good,Good,Good
5322,Midwest,3,2023-01-04 16:41:00,Good,Good,Good
5323,Midwest,8,2023-01-04 16:42:00,Good,Good,Good
5324,West,13,2023-01-04 16:43:00,Average,Good,Good
5326,South,4,2023-01-04 16:45:00,Good,Good,Good
5329,Midwest,3,2023-01-04 16:48:00,Good,Good,Good
5330,South,4,2023-01-04 16:49:00,Poor,Average,Average
5331,Midwest,3,2023-01-04 16:50:00,Good,Good,Good
5332,Midwest,4,2023-01-04 16:51:00,Average,Average,Good
5334,Midwest,4,2023-01-04 16:53:00,Good,Good,Average
5335,West,0,2023-01-04 16:54:00,Average,Average,Good
5336,West,8,2023-01-04 16:55:00,Good,Good,Good
5337,Midwest,2,2023-01-04 16:56:00,Good,Average,Average
5338,South,5,2023-01-04 16:57:00,Average,Average,Average
5339,West,3,2023-01-04 16:58:00,Average,Good,Good
5341,West,5,2023-01-04 17:00:00,Average,Average,Poor
5342,West,1,2023-01-04 17:01:00,Good,Good,Average
5345,West,5,2023-01-04 17:04:00,Poor,Good,Good
5346,South,6,2023-01-04 17:05:00,Good,Average,Average
5348,Midwest,6,2023-01-04 17:07:00,Average,Good,Average
5349,Midwest,4,2023-01-04 17:08:00,Average,Good,Good
5350,South,6,2023-01-04 17:09:00,Good,Average,Good
5351,South,5,2023-01-04 17:10:00,Good,Good,Average
5352,West,11,2023-01-04 17:11:00,Average,Average,Good
5353,Midwest,5,2023-01-04 17:12:00,Good,Good,Good
5354,South,9,2023-01-04 17:13:00,Average,Average,Good
5355,South,7,2023-01-04 17:14:00,Good,Poor,Average
5356,Midwest,6,2023-01-04 17:15:00,Good,Good,Good
5358,West,7,2023-01-04 17:17:00,Good,Good,Good
5359,West,5,2023-01-04 17:18:00,Good,Average,Good
5360,Midwest,6,2023-01-04 17:19:00,Average,Good,Good
5361,South,6,2023-01-04 17:20:00,Good,Good,Average
5363,South,4,2023-01-04 17:22:00,Poor,Average,Good
5364,South,7,2023-01-04 17:23:00,Average,Good,Poor
5365,South,4,2023-01-04 17:24:00,Good,Good,Average
5366,West,4,2023-01-04 17:25:00,Average,Good,Average
5367,South,7,2023-01-04 17:26:00,Average,Good,Good
5368,Midwest,0,2023-01-04 17:27:00,Good,Poor,Good
5369,West,5,2023-01-04 17:28:00,Average,Average,Average
5371,Midwest,3,2023-01-04 17:30:00,Good,Good,Good
5372,Midwest,4,2023-01-04 17:31:00,Average,Good,Good
5373,Midwest,4,2023-01-04 17:32:00,Average,Good,Average
5374,West,7,2023-01-04 17:33:00,Good,Good,Good
5375,Midwest,5,2023-01-04 17:34:00,Good,Good,Average
5376,West,8,2023-01-04 17:35:00,Poor,Good,Good
5377,South,6,2023-01-04 17:36:00,Average,Good,Good
5378,Midwest,5,2023-01-04 17:37:00,Good,Poor,Poor
5379,West,6,2023-01-04 17:38:00,Average,Average,Good
5382,South,5,2023-01-04 17:41:00,Good,Average,Average
5383,Midwest,5,2023-01-04 17:42:00,Poor,Good,Good
5385,South,7,2023-01-04 17:44:00,Poor,Average,Good
5386,South,3,2023-01-04 17:45:00,Good,Average,Poor
5387,Midwest,2,2023-01-04 17:46:00,Poor,Good,Average
5388,West,7,2023-01-04 17:47:00,Average,Poor,Good
5389,South,5,2023-01-04 17:48:00,Good,Good,Good
5390,West,5,2023-01-04 17:49:00,Poor,Poor,Poor
5392,South,6,2023-01-04 17:51:00,Average,Good,Average
5393,West,2,2023-01-04 17:52:00,Average,Average,Good
5394,South,5,2023-01-04 17:53:00,Good,Average,Average
5395,South,7,2023-01-04 17:54:00,Poor,Good,Poor
5396,Midwest,4,2023-01-04 17:55:00,Good,Good,Good
5398,Midwest,8,2023-01-04 17:57:00,Average,Good,Average
5399,Midwest,8,2023-01-04 17:58:00,Good,Good,Average
5400,West,3,2023-01-04 17:59:00,Average,Good,Average
5402,West,8,2023-01-04 18:01:00,Average,Good,Average
5403,West,11,2023-01-04 18:02:00,Poor,Good,Poor
5405,Midwest,8,2023-01-04 18:04:00,Average,Good,Good
5406,West,5,2023-01-04 18:05:00,Good,Poor,Average
5407,West,5,2023-01-04 18:06:00,Average,Average,Good
5408,Midwest,6,2023-01-04 18:07:00,Good,Average,Good
5409,Midwest,6,2023-01-04 18:08:00,Good,Good,Good
5410,South,0,2023-01-04 18:09:00,Average,Average,Good
5411,South,8,2023-01-04 18:10:00,Average,Good,Good
5412,Midwest,7,2023-01-04 18:11:00,Good,Average,Average
5413,South,5,2023-01-04 18:12:00,Good,Good,Average
5416,Midwest,6,2023-01-04 18:15:00,Average,Good,Good
5417,Midwest,4,2023-01-04 18:16:00,Good,Average,Good
5418,Midwest,4,2023-01-04 18:17:00,Poor,Good,Good
5419,Midwest,6,2023-01-04 18:18:00,Good,Good,Good
5420,Midwest,3,2023-01-04 18:19:00,Average,Average,Poor
5422,Midwest,3,2023-01-04 18:21:00,Good,Average,Average
5423,West,5,2023-01-04 18:22:00,Average,Good,Good
5424,Midwest,7,2023-01-04 18:23:00,Average,Good,Average
5425,Midwest,5,2023-01-04 18:24:00,Good,Good,Good
5426,South,6,2023-01-04 18:25:00,Good,Good,Good
5427,West,2,2023-01-04 18:26:00,Good,Good,Poor
5429,South,5,2023-01-04 18:28:00,Good,Good,Good
5430,South,5,2023-01-04 18:29:00,Average,Good,Good
5431,South,3,2023-01-04 18:30:00,Good,Good,Good
5433,South,4,2023-01-04 18:32:00,Average,Good,Average
5435,South,6,2023-01-04 18:34:00,Good,Average,Good
5436,South,4,2023-01-04 18:35:00,Good,Average,Good
5438,West,5,2023-01-04 18:37:00,Good,Poor,Average
5440,West,7,2023-01-04 18:39:00,Good,Average,Good
5441,Midwest,6,2023-01-04 18:40:00,Poor,Good,Good
5444,West,6,2023-01-04 18:43:00,Good,Poor,Good
5447,Midwest,5,2023-01-04 18:46:00,Average,Good,Good
5448,South,10,2023-01-04 18:47:00,Average,Good,Average
5449,South,4,2023-01-04 18:48:00,Average,Poor,Average
5451,Midwest,7,2023-01-04 18:50:00,Good,Average,Good
5454,Midwest,6,2023-01-04 18:53:00,Good,Average,Average
5455,South,5,2023-01-04 18:54:00,Good,Average,Good
5457,Midwest,1,2023-01-04 18:56:00,Good,Average,Average
5458,Midwest,4,2023-01-04 18:57:00,Good,Good,Average
5459,West,7,2023-01-04 18:58:00,Good,Good,Average
5460,West,3,2023-01-04 18:59:00,Good,Poor,Average
5461,West,9,2023-01-04 19:00:00,Good,Good,Average
5464,Midwest,4,2023-01-04 19:03:00,Average,Good,Good
5465,Midwest,4,2023-01-04 19:04:00,Good,Good,Average
5466,South,3,2023-01-04 19:05:00,Poor,Good,Good
5467,West,6,2023-01-04 19:06:00,Good,Average,Average
5468,West,2,2023-01-04 19:07:00,Average,Average,Good
5469,West,7,2023-01-04 19:08:00,Poor,Average,Poor
5470,Midwest,5,2023-01-04 19:09:00,Good,Good,Average
5471,South,1,2023-01-04 19:10:00,Average,Good,Good
5472,Midwest,8,2023-01-04 19:11:00,Good,Average,Average
5474,South,1,2023-01-04 19:13:00,Good,Average,Average
5476,Midwest,3,2023-01-04 19:15:00,Poor,Good,Good
5477,Midwest,7,2023-01-04 19:16:00,Poor,Poor,Good
5478,South,4,2023-01-04 19:17:00,Good,Good,Average
5479,West,2,2023-01-04 19:18:00,Good,Good,Average
5480,Midwest,6,2023-01-04 19:19:00,Good,Average,Good
5481,West,2,2023-01-04 19:20:00,Average,Average,Average
5482,Midwest,7,2023-01-04 19:21:00,Good,Good,Good
5483,Midwest,3,2023-01-04 19:22:00,Good,Good,Average
5484,South,4,2023-01-04 19:23:00,Good,Good,Good
5485,South,6,2023-01-04 19:24:00,Good,Average,Good
5486,West,4,2023-01-04 19:25:00,Poor,Average,Average
5488,South,5,2023-01-04 19:27:00,Good,Good,Average
5489,South,5,2023-01-04 19:28:00,Average,Average,Average
5490,West,5,2023-01-04 19:29:00,Average,Good,Good
5492,West,6,2023-01-04 19:31:00,Average,Average,Good
5493,South,4,2023-01-04 19:32:00,Good,Average,Good
5494,Midwest,5,2023-01-04 19:33:00,Poor,Average,Good
5495,Midwest,6,2023-01-04 19:34:00,Good,Poor,Average
5496,Midwest,3,2023-01-04 19:35:00,Good,Average,Good
5497,South,6,2023-01-04 19:36:00,Good,Good,Good
5498,West,10,2023-01-04 19:37:00,Average,Good,Poor
5499,South,5,2023-01-04 19:38:00,Average,Poor,Average
5500,South,8,2023-01-04 19:39:00,Good,Good,Good
5501,South,6,2023-01-04 19:40:00,Good,Average,Good
5504,Midwest,7,2023-01-04 19:43:00,Average,Good,Poor
5505,Midwest,7,2023-01-04 19:44:00,Average,Poor,Average
5507,South,6,2023-01-04 19:46:00,Good,Average,Good
5508,Midwest,4,2023-01-04 19:47:00,Good,Average,Good
5509,Midwest,8,2023-01-04 19:48:00,Poor,Average,Good
5510,Midwest,4,2023-01-04 19:49:00,Good,Poor,Average
5512,West,5,2023-01-04 19:51:00,Average,Average,Average
5513,West,6,2023-01-04 19:52:00,Poor,Poor,Good
5514,South,4,2023-01-04 19:53:00,Good,Poor,Poor
5516,West,7,2023-01-04 19:55:00,Good,Average,Average
5517,West,8,2023-01-04 19:56:00,Good,Average,Good
5518,West,4,2023-01-04 19:57:00,Average,Average,Poor
5520,South,6,2023-01-04 19:59:00,Poor,Average,Poor
5521,West,2,2023-01-04 20:00:00,Good,Average,Average
5522,South,3,2023-01-04 20:01:00,Good,Average,Average
5523,South,6,2023-01-04 20:02:00,Good,Good,Average
5524,Midwest,3,2023-01-04 20:03:00,Poor,Average,Average
5525,South,5,2023-01-04 20:04:00,Good,Average,Average
5527,South,2,2023-01-04 20:06:00,Average,Good,Good
5529,Midwest,3,2023-01-04 20:08:00,Good,Average,Average
5530,Midwest,7,2023-01-04 20:09:00,Good,Good,Good
5531,South,7,2023-01-04 20:10:00,Average,Average,Average
5533,South,3,2023-01-04 20:12:00,Good,Poor,Average
5534,West,2,2023-01-04 20:13:00,Good,Average,Average
5538,West,5,2023-01-04 20:17:00,Poor,Average,Average
5539,South,4,2023-01-04 20:18:00,Good,Average,Good
5540,Midwest,9,2023-01-04 20:19:00,Average,Average,Good
5542,South,12,2023-01-04 20:21:00,Good,Poor,Good
5543,West,3,2023-01-04 20:22:00,Good,Average,Good
5544,West,4,2023-01-04 20:23:00,Average,Good,Poor
5545,South,6,2023-01-04 20:24:00,Good,Average,Good
5549,Midwest,5,2023-01-04 20:28:00,Average,Good,Good
5551,Midwest,6,2023-01-04 20:30:00,Average,Good,Average
5552,Midwest,2,2023-01-04 20:31:00,Good,Good,Good
5553,West,4,2023-01-04 20:32:00,Good,Good,Good
5554,South,4,2023-01-04 20:33:00,Average,Good,Average
5555,West,4,2023-01-04 20:34:00,Poor,Good,Average
5556,South,2,2023-01-04 20:35:00,Poor,Average,Poor
5558,South,8,2023-01-04 20:37:00,Average,Average,Good
5559,Midwest,4,2023-01-04 20:38:00,Good,Good,Average
5560,South,7,2023-01-04 20:39:00,Good,Good,Average
5561,Midwest,2,2023-01-04 20:40:00,Good,Average,Good
5562,West,3,2023-01-04 20:41:00,Good,Good,Average
5563,Midwest,3,2023-01-04 20:42:00,Good,Average,Good
5564,Midwest,5,2023-01-04 20:43:00,Poor,Average,Average
5565,West,4,2023-01-04 20:44:00,Good,Poor,Poor
5567,South,6,2023-01-04 20:46:00,Average,Average,Good
5568,South,4,2023-01-04 20:47:00,Average,Good,Average
5569,West,3,2023-01-04 20:48:00,Good,Good,Poor
5570,West,2,2023-01-04 20:49:00,Average,Average,Good
5571,West,5,2023-01-04 20:50:00,Poor,Average,Good
5573,West,3,2023-01-04 20:52:00,Average,Good,Good
5574,South,2,2023-01-04 20:53:00,Good,Average,Poor
5575,South,3,2023-01-04 20:54:00,Good,Average,Poor
5577,South,8,2023-01-04 20:56:00,Average,Average,Good
5578,West,5,2023-01-04 20:57:00,Good,Average,Good
5579,West,7,2023-01-04 20:58:00,Good,Good,Average
5580,Midwest,2,2023-01-04 20:59:00,Good,Good,Good
5582,Midwest,4,2023-01-04 21:01:00,Good,Good,Good
5583,West,3,2023-01-04 21:02:00,Average,Average,Average
5584,South,5,2023-01-04 21:03:00,Good,Good,Good
5585,Midwest,4,2023-01-04 21:04:00,Poor,Average,Average
5587,Midwest,7,2023-01-04 21:06:00,Good,Average,Average
5588,Midwest,6,2023-01-04 21:07:00,Average,Good,Good
5589,West,6,2023-01-04 21:08:00,Average,Good,Poor
5590,South,3,2023-01-04 21:09:00,Good,Good,Poor
5591,Midwest,9,2023-01-04 21:10:00,Good,Good,Good
5592,South,4,2023-01-04 21:11:00,Good,Average,Good
5594,West,6,2023-01-04 21:13:00,Average,Good,Average
5595,Midwest,1,2023-01-04 21:14:00,Average,Average,Average
5596,Midwest,0,2023-01-04 21:15:00,Good,Average,Average
5597,Midwest,5,2023-01-04 21:16:00,Good,Average,Good
5598,South,7,2023-01-04 21:17:00,Poor,Poor,Average
5599,South,6,2023-01-04 21:18:00,Good,Average,Good
5600,South,5,2023-01-04 21:19:00,Good,Good,Good
5601,Midwest,1,2023-01-04 21:20:00,Good,Average,Good
5602,Midwest,5,2023-01-04 21:21:00,Poor,Good,Good
5604,South,9,2023-01-04 21:23:00,Average,Good,Average
5606,South,3,2023-01-04 21:25:00,Good,Good,Good
5607,West,3,2023-01-04 21:26:00,Poor,Average,Average
5608,West,3,2023-01-04 21:27:00,Good,Good,Good
5609,Midwest,7,2023-01-04 21:28:00,Good,Average,Good
5610,Midwest,5,2023-01-04 21:29:00,Average,Average,Poor
5612,South,3,2023-01-04 21:31:00,Good,Good,Average
5613,West,7,2023-01-04 21:32:00,Good,Good,Average
5615,Midwest,2,2023-01-04 21:34:00,Good,Good,Average
5616,West,6,2023-01-04 21:35:00,Average,Good,Good
